
Note: Compatibility modes selected: hs a


Circuit: * dplus-pullup-tolerance @ ss_125c_3.63v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  5.00000e-01
No. of Data Rows : 32
* dplus-pullup-tolerance @ ss_125c_3.63v -- generated by sim/harness, do not edit
DC transfer characteristic  Sat Sep  5 11:51:17  2026
--------------------------------------------------------------------------------
Index   v-sweep         rvec            
--------------------------------------------------------------------------------
0	5.0000000000e-01	2.5039586795e+03	
1	1.5000000000e+00	2.4469444245e+03	
2	2.5000000000e+00	2.4107531447e+03	
3	3.5000000000e+00	2.3537188105e+03	
4	4.5000000000e+00	2.3382394676e+03	
5	5.5000000000e+00	2.2812056961e+03	
6	6.5000000000e+00	2.2449997037e+03	
7	7.5000000000e+00	2.1879457358e+03	
8	8.5000000000e+00	2.1927979043e+03	
9	9.5000000000e+00	2.1357668997e+03	
10	1.0500000000e+01	2.0995605364e+03	
11	1.1500000000e+01	2.0425092232e+03	
12	1.2500000000e+01	2.0270158045e+03	
13	1.3500000000e+01	1.9699651735e+03	
14	1.4500000000e+01	1.9337438645e+03	
15	1.5500000000e+01	1.8766728032e+03	
16	1.6500000000e+01	1.9018885548e+03	
17	1.7500000000e+01	1.8448642728e+03	
18	1.8500000000e+01	1.8086577459e+03	
19	1.9500000000e+01	1.7516129013e+03	
20	2.0500000000e+01	1.7361119949e+03	
21	2.1500000000e+01	1.6790678925e+03	
22	2.2500000000e+01	1.6428462160e+03	
23	2.3500000000e+01	1.5857812939e+03	
24	2.4500000000e+01	1.5906052145e+03	
25	2.5500000000e+01	1.5335642265e+03	
26	2.6500000000e+01	1.4973423228e+03	
27	2.7500000000e+01	1.4402804984e+03	
28	2.8500000000e+01	1.4247648868e+03	
29	2.9500000000e+01	1.3677038536e+03	
30	3.0500000000e+01	1.3314666909e+03	
31	3.1500000000e+01	1.2743846681e+03	
m_r_code0_ohm = 2.5039586795e+03
m_r_code31_ohm = 1.2743846681e+03
m_r_best_ohm = 1.4973423228e+03
m_best_code = 2.6000000000e+01
m_best_err_pct = 1.7717848221e-01
m_trim_step_pct = 3.1123787642e+00
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

