
Note: Compatibility modes selected: hs a


Circuit: * dplus-pullup-tolerance @ ss_27c_3.30v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  5.00000e-01
No. of Data Rows : 32
* dplus-pullup-tolerance @ ss_27c_3.30v -- generated by sim/harness, do not edit
DC transfer characteristic  Sat Sep  5 11:51:16  2026
--------------------------------------------------------------------------------
Index   v-sweep         rvec            
--------------------------------------------------------------------------------
0	5.0000000000e-01	2.5324045169e+03	
1	1.5000000000e+00	2.4706867891e+03	
2	2.5000000000e+00	2.4343807739e+03	
3	3.5000000000e+00	2.3726419216e+03	
4	4.5000000000e+00	2.3616996638e+03	
5	5.5000000000e+00	2.2999613470e+03	
6	6.5000000000e+00	2.2636411066e+03	
7	7.5000000000e+00	2.2018815968e+03	
8	8.5000000000e+00	2.2159698927e+03	
9	9.5000000000e+00	2.1542341959e+03	
10	1.0500000000e+01	2.1179135209e+03	
11	1.1500000000e+01	2.0561564720e+03	
12	1.2500000000e+01	2.0452024142e+03	
13	1.3500000000e+01	1.9834461357e+03	
14	1.4500000000e+01	1.9471110822e+03	
15	1.5500000000e+01	1.8853333398e+03	
16	1.6500000000e+01	1.9245143297e+03	
17	1.7500000000e+01	1.8627849161e+03	
18	1.8500000000e+01	1.8264640227e+03	
19	1.9500000000e+01	1.7647128948e+03	
20	2.0500000000e+01	1.7537516686e+03	
21	2.1500000000e+01	1.6920013707e+03	
22	2.2500000000e+01	1.6556657881e+03	
23	2.3500000000e+01	1.5938937617e+03	
24	2.4500000000e+01	1.6079585860e+03	
25	2.5500000000e+01	1.5462114883e+03	
26	2.6500000000e+01	1.5098756786e+03	
27	2.7500000000e+01	1.4481066312e+03	
28	2.8500000000e+01	1.4371329067e+03	
29	2.9500000000e+01	1.3753648755e+03	
30	3.0500000000e+01	1.3390142866e+03	
31	3.1500000000e+01	1.2772241694e+03	
m_r_code0_ohm = 2.5324045169e+03
m_r_code31_ohm = 1.2772241694e+03
m_r_best_ohm = 1.5098756786e+03
m_best_code = 2.6000000000e+01
m_best_err_pct = 6.5837857380e-01
m_trim_step_pct = 3.1701317276e+00
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

