
Note: Compatibility modes selected: hs a


Circuit: * dplus-pullup-tolerance @ fs_27c_2.97v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 32
* dplus-pullup-tolerance @ fs_27c_2.97v -- generated by sim/harness, do not edit
DC transfer characteristic  Mon Aug 17 13:36:11  2026
--------------------------------------------------------------------------------
Index   v-sweep         rvec            
--------------------------------------------------------------------------------
0	5.0000000000e-01	2.1416861272e+03	
1	1.5000000000e+00	2.0861658582e+03	
2	2.5000000000e+00	2.0559504081e+03	
3	3.5000000000e+00	2.0004090275e+03	
4	4.5000000000e+00	1.9954237306e+03	
5	5.5000000000e+00	1.9398823986e+03	
6	6.5000000000e+00	1.9096539821e+03	
7	7.5000000000e+00	1.8540914956e+03	
8	8.5000000000e+00	1.8740177696e+03	
9	9.5000000000e+00	1.8184780409e+03	
10	1.0500000000e+01	1.7882491900e+03	
11	1.1500000000e+01	1.7326881666e+03	
12	1.2500000000e+01	1.7276951517e+03	
13	1.3500000000e+01	1.6721343222e+03	
14	1.4500000000e+01	1.6418924235e+03	
15	1.5500000000e+01	1.5863102506e+03	
16	1.6500000000e+01	1.6311679860e+03	
17	1.7500000000e+01	1.5756326415e+03	
18	1.8500000000e+01	1.5454035222e+03	
19	1.9500000000e+01	1.4898465958e+03	
20	2.0500000000e+01	1.4848483509e+03	
21	2.1500000000e+01	1.4292916535e+03	
22	2.2500000000e+01	1.3990493089e+03	
23	2.3500000000e+01	1.3434709875e+03	
24	2.4500000000e+01	1.3633845774e+03	
25	2.5500000000e+01	1.3078299005e+03	
26	2.6500000000e+01	1.2775872546e+03	
27	2.7500000000e+01	1.2220108127e+03	
28	2.8500000000e+01	1.2170044407e+03	
29	2.9500000000e+01	1.1614283512e+03	
30	3.0500000000e+01	1.1311723807e+03	
31	3.1500000000e+01	1.0755744630e+03	
m_r_code0_ohm = 2.1416861272e+03
m_r_code31_ohm = 1.0755744630e+03
m_r_best_ohm = 1.4898465958e+03
m_best_code = 1.9000000000e+01
m_best_err_pct = 6.7689361169e-01
m_trim_step_pct = 3.1974261223e+00
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

