
Note: Compatibility modes selected: hs a


Circuit: * dplus-pullup-tolerance @ tt_125c_3.30v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 32
* dplus-pullup-tolerance @ tt_125c_3.30v -- generated by sim/harness, do not edit
DC transfer characteristic  Mon Aug 17 13:36:09  2026
--------------------------------------------------------------------------------
Index   v-sweep         rvec            
--------------------------------------------------------------------------------
0	5.0000000000e-01	2.1134870983e+03	
1	1.5000000000e+00	2.0621815393e+03	
2	2.5000000000e+00	2.0320373328e+03	
3	3.5000000000e+00	1.9807151370e+03	
4	4.5000000000e+00	1.9716257100e+03	
5	5.5000000000e+00	1.9203036328e+03	
6	6.5000000000e+00	1.8901483505e+03	
7	7.5000000000e+00	1.8388095535e+03	
8	8.5000000000e+00	1.8504332398e+03	
9	9.5000000000e+00	1.7991126987e+03	
10	1.0500000000e+01	1.7689571031e+03	
11	1.1500000000e+01	1.7176197368e+03	
12	1.2500000000e+01	1.7085221189e+03	
13	1.3500000000e+01	1.6571849422e+03	
14	1.4500000000e+01	1.6270181270e+03	
15	1.5500000000e+01	1.5756640266e+03	
16	1.6500000000e+01	1.6080011451e+03	
17	1.7500000000e+01	1.5566847101e+03	
18	1.8500000000e+01	1.5265290270e+03	
19	1.9500000000e+01	1.4751955269e+03	
20	2.0500000000e+01	1.4660933679e+03	
21	2.1500000000e+01	1.4147600931e+03	
22	2.2500000000e+01	1.3845930371e+03	
23	2.3500000000e+01	1.3332426098e+03	
24	2.4500000000e+01	1.3448518897e+03	
25	2.5500000000e+01	1.2935204021e+03	
26	2.6500000000e+01	1.2633531019e+03	
27	2.7500000000e+01	1.2120043315e+03	
28	2.8500000000e+01	1.2028936090e+03	
29	2.9500000000e+01	1.1515451212e+03	
30	3.0500000000e+01	1.1213663270e+03	
31	3.1500000000e+01	1.0700004781e+03	
m_r_code0_ohm = 2.1134870983e+03
m_r_code31_ohm = 1.0700004781e+03
m_r_best_ohm = 1.4751955269e+03
m_best_code = 1.9000000000e+01
m_best_err_pct = 1.6536315380e+00
m_trim_step_pct = 3.1458732411e+00
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

