
Note: Compatibility modes selected: hs a


Circuit: * dplus-pullup-tolerance @ ff_125c_2.97v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 32
* dplus-pullup-tolerance @ ff_125c_2.97v -- generated by sim/harness, do not edit
DC transfer characteristic  Mon Aug 17 13:36:10  2026
--------------------------------------------------------------------------------
Index   v-sweep         rvec            
--------------------------------------------------------------------------------
0	5.0000000000e-01	1.7230051154e+03	
1	1.5000000000e+00	1.6774152828e+03	
2	2.5000000000e+00	1.6533175515e+03	
3	3.5000000000e+00	1.6077142584e+03	
4	4.5000000000e+00	1.6050097125e+03	
5	5.5000000000e+00	1.5594062338e+03	
6	6.5000000000e+00	1.5353005608e+03	
7	7.5000000000e+00	1.4896835532e+03	
8	8.5000000000e+00	1.5080712672e+03	
9	9.5000000000e+00	1.4624684732e+03	
10	1.0500000000e+01	1.4383625541e+03	
11	1.1500000000e+01	1.3927461629e+03	
12	1.2500000000e+01	1.3900380076e+03	
13	1.3500000000e+01	1.3444214517e+03	
14	1.4500000000e+01	1.3203075126e+03	
15	1.5500000000e+01	1.2746772743e+03	
16	1.6500000000e+01	1.3141268488e+03	
17	1.7500000000e+01	1.2685262926e+03	
18	1.8500000000e+01	1.2444203051e+03	
19	1.9500000000e+01	1.1988060073e+03	
20	2.0500000000e+01	1.1960953501e+03	
21	2.1500000000e+01	1.1504809200e+03	
22	2.2500000000e+01	1.1263668408e+03	
23	2.3500000000e+01	1.0807385920e+03	
24	2.4500000000e+01	1.0991220017e+03	
25	2.5500000000e+01	1.0535083808e+03	
26	2.6500000000e+01	1.0293941032e+03	
27	2.7500000000e+01	9.8376659957e+02	
28	2.8500000000e+01	9.8105216155e+02	
29	2.9500000000e+01	9.3542456607e+02	
30	3.0500000000e+01	9.1130211583e+02	
31	3.1500000000e+01	8.6566055881e+02	
m_r_code0_ohm = 1.7230051154e+03
m_r_code31_ohm = 8.6566055881e+02
m_r_best_ohm = 1.5080712672e+03
m_best_code = 8.0000000000e+00
m_best_err_pct = 5.3808447823e-01
m_trim_step_pct = 3.1948176151e+00
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

